Security Code,Security Name,Security Group,Open,High,Low,LTP,No. of Shares Traded,Total Turnover (my image Lac),No. of Trades
500170,GTNINDS,XT,37.47,37.47,37.47,37.47,3625,1.35,12
504840,KAIRA,X,2355.00,2399.90,2300.00,2349.70,57,1.34,17
538365,INCREDIBLE,B,28.56,29.04,28.20,28.20,4703,1.34,31
540266,GLCL,Z,30.00,30.00,27.26,29.70,4780,1.33,32
511501,BHARAT,X,31.49,31.79,29.25,30.60,4422,1.33,97
531556,CORALFINAC,B,40.03,40.25,38.56,38.56,3417,1.33,64
524238,GUJINJEC,XT,8.82,9.45,8.55,8.55,15251,1.33,25
530459,VALSONQ,X,24.75,25.25,24.00,24.00,5503,1.32,21
530789,CEEJAY,X,155.75,155.75,145.00,145.00,895,1.32,21
532817,ORIENTALTL,B,7.85,7.85,7.20,7.29,18014,1.32,102
538539,JTAPARIA,XT,38.22,38.22,38.22,38.22,3446,1.31,19
539346,SADBHIN,T,3.95,3.95,3.95,3.95,32784,1.29,42
530439,SIDDHA,XT,7.44,7.50,7.35,7.44,17353,1.29,57
519359,POONADAL,X,59.83,60.00,56.55,57.90,2237,1.29,46
513566,NOVIS,XT,18.36,18.90,17.10,18.11,6967,1.29,59
526043,POLYCHMP,X,57.00,57.85,56.00,57.00,2269,1.28,47
530765,AGARWAL,XT,26.77,26.77,24.23,26.25,5148,1.28,51
531681,AMERISE,X,0.65,0.68,0.65,0.68,193840,1.28,86
532005,SAMINDUS,XT,68.00,68.00,61.96,65.85,2044,1.28,65
540175,REGENCY,X,10.54,10.54,9.95,10.38,12681,1.28,86
538568,FRUTION,XT,44.87,44.87,44.87,44.87,2841,1.27,5
537784,KCSL,M,6.82,7.20,6.82,7.20,18000,1.27,3
533149,ESSARSEC,XT,10.01,10.01,10.01,10.01,12660,1.26,47
532042,FRONTCORP,X,31.97,31.97,29.25,29.52,4186,1.26,27
531529,SOFTRAKV,XT,5.49,5.52,5.00,5.52,23522,1.26,49
526506,SYSTMTXC,XT,360.00,360.00,350.00,358.00,356,1.26,18
513403,PMTELELIN,X,6.13,6.70,6.13,6.69,20178,1.26,14
517437,DUTRON,XT,150.00,150.00,143.15,144.55,853,1.25,21
531539,RISHDIGA,X,24.60,24.60,22.95,22.95,5291,1.25,38
541313,ICICI500,A,29.57,29.88,29.31,29.39,4249,1.25,43
543574,NIFTYQLITY,B,16.50,16.89,16.50,16.76,7491,1.25,169
530973,ALFAICA,XT,57.10,57.34,55.05,57.25,2179,1.24,28
531930,SARTHAKIND,XT,25.99,25.99,24.68,24.68,4997,1.24,80
532916,BVCL,T,38.99,38.99,36.05,36.05,3400,1.23,19
532801,CTE,T,59.01,59.01,56.20,56.20,2126,1.22,12
539124,SARVOTTAM,X,30.30,30.88,29.17,30.69,4100,1.22,21
539405,DITCO,X,13.98,14.04,12.85,13.02,9125,1.22,39
532102,SBECSUG,XT,36.05,37.00,34.70,35.10,3461,1.22,49
509196,MMRUBBR-B,X,124.00,128.95,124.00,124.00,974,1.22,26
543352,POBS,M,202.50,202.50,202.50,202.50,600,1.21,1
534612,AMTL,XT,33.15,33.15,32.63,32.63,3686,1.20,24
532744,GTNTEX,X,12.79,12.79,10.01,11.15,11038,1.20,56
517119,PCS,X,14.70,14.70,14.00,14.15,8475,1.20,90
515093,MADHAV,B,48.80,48.80,45.45,45.50,2583,1.20,96
500206,MARGOFIN,X,30.12,31.28,29.12,29.13,3992,1.20,39
532701,CELLA,Z,8.58,8.72,7.99,8.45,14667,1.20,48
523489,CMMHOSP,X,29.00,29.00,27.56,27.56,4291,1.20,63
530369,VAMSHIRU,X,28.00,28.00,25.50,25.53,4515,1.19,23
531944,SERVOTEACH,XT,18.36,18.36,18.36,18.36,6484,1.19,23
531525,ACESOFT,X,23.85,23.85,23.85,23.85,4995,1.19,18
505324,MANUGRAPH,T,23.26,23.26,23.18,23.18,5147,1.19,17
539584,SIPTL,X,0.86,0.86,0.81,0.85,142839,1.19,189
539680,GANGAPHARM,M,14.99,14.99,14.99,14.99,8000,1.19,1
542934,CBPL,M,119.00,119.00,119.00,119.00,1000,1.19,1
540729,VANTABIO,MT,51.15,53.79,51.14,51.14,2250,1.17,3
500028,ATVPR,XT,13.20,13.20,13.20,13.20,8926,1.17,32
531268,B2BSOFT,XT,29.00,29.00,27.15,28.42,4230,1.17,54
530145,KISAN,XT,11.76,11.76,11.76,11.76,9958,1.17,23
526373,CINDHO,XT,72.90,72.90,71.03,71.03,1641,1.16,31
531847,ASTAR,B,871.00,871.00,806.15,816.90,138,1.16,29
511609,ISLCONSUL,X,34.00,34.00,27.13,29.49,4018,1.16,18
533520,YAARI,T,11.01,11.01,11.01,11.01,10547,1.16,55
539122,BODHTREE,XT,6.10,6.10,5.65,5.80,19857,1.15,51
540396,MANOMAY,B,129.05,135.00,129.05,130.05,886,1.15,36
540386,ONTIC,XT,0.71,0.71,0.71,0.71,162626,1.15,74
511702,YOGI,XT,27.57,28.00,27.44,27.44,4136,1.15,12
507813,NOL,XT,125.95,130.50,118.75,124.00,942,1.15,42
531716,TRICOMFRU,X,1.20,1.20,1.11,1.11,103061,1.15,47
526441,VISIONCINE,XT,1.05,1.05,0.96,1.04,113357,1.15,143
530213,FORINTL,XT,30.87,31.92,30.87,31.30,3671,1.14,30
514300,PIONEEREMB,B,53.06,53.06,50.55,51.79,2228,1.14,44
531861,JOINDRE,X,34.91,34.91,33.30,34.35,3344,1.13,44
531210,COLINZ,XT,42.70,42.70,38.70,41.60,2798,1.13,41
533632,ONELIFECAP,B,13.25,13.25,12.56,12.56,8706,1.13,69
532041,HINDBIO,XT,5.91,6.02,5.91,5.91,18774,1.12,19
511016,PREMCAP,X,4.25,4.31,3.64,3.92,28246,1.12,94
530271,RICHUNV,XT,10.14,10.14,9.20,10.13,11251,1.11,13
540717,PQIF,B,39.97,39.97,39.00,39.43,2820,1.11,80
543268,DRCSYSTEMS,B,40.10,41.50,40.00,40.40,2744,1.11,52
543181,11AGG,B,12.50,12.50,10.94,10.94,9930,1.10,46
526711,ADARSHPL,XT,23.00,23.00,22.43,22.43,4915,1.10,27
531360,GOLECHA,XT,18.50,18.50,18.50,18.50,5974,1.10,12
511391,INTRGLB,X,29.99,31.00,28.50,28.51,3783,1.10,27
519331,VSFPROJ,X,52.00,52.80,51.30,52.80,2135,1.10,10
514302,VIPPYSP,X,154.00,154.00,143.00,144.00,740,1.09,35
517238,DYNAVSN,XT,160.50,160.50,152.50,153.00,715,1.09,24
526967,HEERAISP,Z,7.78,8.14,7.40,8.02,14509,1.09,26
534691,COMCL,X,16.95,17.13,16.55,16.90,6527,1.09,40
526335,SHREYASI,XT,8.18,8.60,8.17,8.39,13075,1.08,34
531257,PRATIKSH,X,21.50,22.00,21.01,21.01,5030,1.08,61
508494,WARRENTEA,X,53.40,53.40,49.30,50.10,2132,1.08,48
505590,SVPGLOB,T,8.60,9.14,8.60,8.82,12173,1.07,33
504397,GANHOLD,XT,56.52,59.34,53.75,59.20,1864,1.07,53
530715,ALPSINDUS,B,2.22,2.22,2.22,2.22,48553,1.07,33
532855,HARYNACAP,X,91.01,92.50,88.40,88.40,1206,1.07,26
540789,DNAMEDIA,B,3.38,3.38,2.90,3.06,35273,1.07,165
541337,MILEFUR,M,5.30,5.30,4.90,5.15,21000,1.06,7
539679,KAPILRAJ,X,19.25,19.70,18.22,19.52,5486,1.06,23
538708,ETIL,X,8.63,8.78,8.33,8.65,12454,1.06,58
513498,SOUTHMG,XT,144.60,144.60,144.60,144.60,734,1.06,27
519477,CIANAGRO,X,44.06,44.06,41.50,42.05,2488,1.05,28
526494,PROMACT,XT,8.79,8.82,7.98,8.79,12118,1.05,45
526544,SCANPGEOM,X,10.24,10.24,9.45,9.74,10748,1.04,79
526187,ASHRAM,XT,5.04,5.17,4.70,5.14,21766,1.04,50
530445,SUMERUIND,XT,1.87,1.87,1.72,1.73,57313,1.04,66
517447,RSSOFTWARE,T,53.00,53.00,52.82,52.82,1973,1.04,10
533676,INDOTHAI,T,225.00,225.00,221.30,223.00,467,1.04,16
535387,LAKHOTIA,XT,37.29,37.36,34.11,36.72,2852,1.04,26
533163,ARSSINFRA,T,20.10,21.00,19.62,19.65,5205,1.04,29
538452,QUASAR,XT,21.21,21.21,21.00,21.21,4886,1.03,21
590070,RADAAN,B,1.99,1.99,1.81,1.82,54965,1.03,230
519262,PRIMAGR,XT,25.90,25.90,25.00,25.00,4120,1.03,9
513173,STLSTRINF,XT,25.50,25.50,23.30,23.93,4244,1.02,32
501391,WHBRADY,X,368.70,368.70,343.50,350.00,287,1.02,22
531518,VIKASPROP,Z,0.70,0.72,0.66,0.66,147685,1.02,94
503776,MODIPON,X,43.30,43.30,38.11,38.25,2524,1.01,28
543843,COMMAND,M,25.40,25.40,25.40,25.40,4000,1.01,1
543472,TECH,B,33.59,33.99,33.13,33.89,3028,1.01,90
543501,MOLOWVOL,B,28.85,28.85,28.70,28.70,3496,1.00,9
526435,PERFEPA,XT,84.00,86.00,81.79,81.79,1214,1.00,53
531762,UNJHAFOR,X,14.35,14.35,12.92,12.92,7550,0.99,27
538707,RCCL,X,38.04,38.04,35.01,35.01,2775,0.99,39
542850,GOBLIN,M,49.25,49.25,49.25,49.25,2000,0.98,1
524440,CAMEXLTD,X,30.00,30.00,29.02,29.25,3358,0.98,18
504988,ZWELCAST,XT,795.00,810.00,749.50,780.00,122,0.98,11
531591,BAMPSL,X,10.02,10.10,9.51,9.95,9853,0.97,53
531322,HAVISHA,T,1.95,1.95,1.81,1.89,52555,0.97,46
532425,GENUSPRIME,X,17.24,17.24,15.65,16.00,6211,0.97,32
537524,VIAANINDUS,Z,0.66,0.67,0.64,0.65,146347,0.97,84
532455,SHALIWIR,XT,23.74,23.74,23.74,23.74,4065,0.96,34
531212,NLFL,X,35.34,35.55,34.00,34.88,2813,0.96,25
531502,ESARIND,X,5.34,5.34,5.24,5.34,18140,0.96,26
524518,KREBSBIO,T,64.60,64.60,63.32,63.40,1505,0.96,12
523826,SOVERDIA,X,23.50,24.00,22.26,23.00,4070,0.95,62
526640,RAYALEMA,XT,30.91,31.45,30.10,31.00,3121,0.95,41
530853,HIPOLIN,XT,83.50,83.50,76.00,79.00,1227,0.95,32
533452,DELPHIFX,B,386.00,386.00,375.00,375.00,252,0.95,25
540063,ECS,XT,6.35,6.66,6.04,6.10,15171,0.95,78
531417,MEGACOR,XT,2.73,2.85,2.65,2.75,35214,0.94,79
531432,SYTIXSE,X,6.98,6.98,6.98,6.98,13529,0.94,11
507621,MLKFOOD,X,602.95,602.95,580.00,580.00,161,0.94,32
513309,GOLKONDA,Z,13.45,14.12,12.80,14.09,7325,0.94,21
511736,USHDI,XT,1.82,1.82,1.82,1.82,51223,0.93,33
507864,PIONRINV,X,34.95,34.95,31.51,32.00,2902,0.93,43
532354,VIRGOGLOB,XT,7.60,7.60,7.60,7.60,12284,0.93,45
539287,ORTINLAABS,T,20.70,21.50,19.72,19.72,4525,0.93,27
534796,CDG,X,21.01,21.01,21.01,21.01,4453,0.93,8
526269,CRSTCHM,XT,66.75,68.20,66.00,67.99,1395,0.92,20
519383,ANIKINDS,T,41.99,41.99,39.00,39.00,2357,0.92,30
511710,CUBIFIN,X,1.43,1.45,1.43,1.45,63446,0.91,28
523232,CONTPTR,XT,51.00,51.95,48.65,49.99,1823,0.91,24
502445,CITADEL,XT,31.00,31.00,30.06,30.10,3005,0.90,23
535647,SDC,M,9.00,9.00,9.00,9.00,10000,0.90,1
539251,BALKRISHNA,B,31.49,31.49,30.31,30.31,2915,0.90,38
543462,DEVIT,T,139.90,139.90,131.50,132.15,665,0.90,20
543440,DSPN50ETF,B,204.13,204.13,200.00,204.13,448,0.90,29
543388,DSPNEWETF,B,242.66,242.66,239.87,241.89,372,0.89,36
541809,ICICINXT50,B,48.09,48.25,47.05,47.14,1890,0.89,362
533093,RAJOIL,B,44.79,45.05,43.25,44.04,2030,0.89,46
505650,SKYLMILAR,X,10.86,11.45,10.56,11.14,8134,0.89,74
512618,RLF,XT,6.02,6.19,5.91,6.18,14411,0.89,33
521222,SANBLUE,X,35.38,36.98,33.56,34.08,2600,0.89,63
531237,DHRUVCA,X,71.67,71.67,71.67,71.67,1248,0.89,5
526761,HOWARHO,XT,16.05,16.11,16.00,16.11,5505,0.88,17
533019,SIMPLXPAP,XT,1034.15,1064.95,1009.00,1064.95,86,0.88,27
542013,DOLFIN,B,125.00,125.00,120.00,122.75,728,0.88,55
532925,KAUSHALYA,B,5.29,5.79,5.14,5.26,16314,0.87,152
543975,NIFMID150,B,154.60,174.00,150.62,151.13,570,0.87,30
537820,VFL,T,2.19,2.19,2.00,2.00,42864,0.86,126
507960,GUJHOTE,X,153.65,157.00,153.00,153.50,561,0.86,25
506528,KELENRG,XT,1771.05,1771.05,1771.05,1771.05,48,0.85,13
505690,BRADYM,XT,430.00,451.50,418.70,438.95,197,0.85,17
513149,ACROW,X,836.80,865.80,835.05,865.80,102,0.85,8
523309,SHRIGANG,XT,124.15,124.15,123.65,123.65,689,0.85,11
531671,BISIL,XT,1.71,1.71,1.69,1.71,50417,0.85,84
534532,LYPSAGEMS,T,5.70,5.70,5.32,5.40,16068,0.85,30
532812,TFL,B,10.35,10.35,10.00,10.34,8403,0.85,32
541444,PALMJEWELS,B,13.50,13.50,13.00,13.14,6516,0.85,37
539288,AVI,XT,12.66,13.94,12.66,13.00,6464,0.85,53
540519,MEERA,B,42.11,43.45,41.40,41.58,2028,0.84,62
532764,GEECEE,B,182.90,185.80,181.20,181.20,460,0.84,33
532386,CALSOFT,B,15.15,15.15,14.50,14.62,5726,0.84,46
523449,SHARP,X,55.00,55.00,52.01,53.49,1593,0.84,38
513063,TRANSFRE,XT,22.46,22.46,20.37,20.42,3998,0.84,25
500059,BINANIIND,T,15.11,16.06,14.80,14.91,5541,0.84,29
500370,SALORAINTL,XT,63.97,63.97,63.97,63.97,1325,0.84,6
500458,KORE,XT,7.01,7.20,6.75,7.00,12237,0.84,38
526725,SANDESH,B,1065.00,1076.65,1003.20,1020.00,79,0.83,30
531832,NAGTECH,X,6.17,6.17,6.17,6.17,13585,0.83,8
531456,MINAXI,X,1.64,1.64,1.59,1.60,52317,0.83,26
543173,11DPR,B,10.61,10.61,8.69,9.94,9289,0.83,41
543420,JETFREIGHT,T,9.90,9.93,9.71,9.72,8510,0.83,47
543193,DJML,B,152.70,152.90,145.10,145.10,547,0.82,104
531454,POLYLINK,X,24.50,24.75,23.00,23.45,3559,0.82,51
526241,AMRAPLIN,X,11.71,11.71,11.10,11.20,7293,0.82,32
506122,PANKAJPIYUS,XT,100.15,109.90,100.15,109.80,753,0.82,10
501833,CHOWGULSTM,XT,15.04,15.25,14.00,14.96,5750,0.81,24
533317,OMKARCHEM,Z,7.86,7.90,7.79,7.79,10493,0.81,34
532696,EDUCOMP,Z,2.23,2.34,2.15,2.20,36383,0.80,58
542801,MISQUITA,M,40.00,40.00,40.00,40.00,2000,0.80,1
517370,INCAP,XT,42.49,42.49,40.38,41.00,1971,0.80,32
530443,KIRANSY-B,XT,12.57,12.57,12.57,12.57,6439,0.80,22
524636,OXYGENTAPH,XT,37.33,37.33,35.47,37.20,2197,0.80,16
539843,NINSYS,T,355.00,355.00,332.50,339.95,229,0.79,26
531199,GLANCE,X,57.99,58.00,55.60,57.99,1383,0.78,18
523752,TIHIL,XT,18.00,19.45,18.00,18.59,4155,0.77,19
506947,ADVPETR-B,XT,168.00,168.00,168.00,168.00,462,0.77,8
540210,HEADSUP,B,12.20,12.31,11.94,11.95,6367,0.77,203
541771,AMINTAN,X,2.30,2.36,2.19,2.20,34903,0.77,118
532806,AICHAMP,XT,40.80,41.80,38.00,40.00,2007,0.76,31
531499,SYBLY,X,6.23,6.23,5.65,5.65,12680,0.76,36
531668,VISIONCO,X,2.62,2.62,2.62,2.62,28876,0.75,41
531910,MADHUVEER,XT,30.00,30.00,30.00,30.00,2500,0.75,11
500540,PREMIER,T,2.20,2.30,2.15,2.30,33187,0.75,32
500426,UTLINDS,XT,2.74,2.74,2.74,2.74,27052,0.74,64
505840,JAIPAN,XT,42.14,43.00,42.14,43.00,1749,0.74,17
511601,YASHMGM,X,13.25,13.25,12.21,12.68,5888,0.74,42
531553,DRL,XT,9.69,9.88,9.69,9.88,7701,0.74,13
526717,HPBL,Z,210.90,210.90,200.30,210.00,358,0.74,23
531688,PRITHVIEXCH,XT,70.38,70.38,67.62,67.62,1084,0.73,12
532320,VAARAD,XT,17.00,17.22,16.00,16.41,4395,0.73,39
513507,GUJCONT,P,186.00,186.00,181.00,181.00,400,0.73,3
507486,CAPRO,XT,69.40,69.40,65.48,65.48,1110,0.73,29
504286,DELTAMAGNT,T,100.00,102.45,96.00,96.30,747,0.73,17
502448,ROLLT,T,1.15,1.15,1.11,1.11,63616,0.72,39
502294,NILACHAL,X,42.00,44.10,39.52,39.76,1725,0.72,38
513005,VBCFERROQ,XT,44.00,45.99,42.70,42.70,1701,0.72,26
511696,CHRTEDCA,X,151.00,158.55,151.00,158.55,457,0.71,10
539016,NEIL,XT,12.56,13.18,12.10,12.50,5694,0.71,12
542145,RONI,M,39.92,39.92,39.92,39.92,1800,0.71,1
542694,PARSHVA,B,186.00,186.00,170.20,175.05,402,0.71,17
540144,DRA,M,28.60,28.60,28.60,28.60,2500,0.71,1
508918,IRONWOOD,X,24.80,25.50,23.14,23.32,3001,0.70,35
506105,STANROS,X,84.60,84.60,80.60,80.61,869,0.70,28
523116,SANCTRN,X,735.00,735.00,685.00,715.00,102,0.70,20
532001,INDCTST,X,35.95,36.45,35.40,35.40,1928,0.69,9
532145,HOTLSILV,X,11.92,11.99,11.18,11.18,5987,0.69,46
531067,CONTILI,X,102.66,102.66,97.50,98.09,704,0.69,26
539176,HAWAENG,XT,107.00,107.00,100.00,100.00,689,0.69,15
542020,AKI,T,13.19,13.65,13.19,13.65,5153,0.69,25
541338,UHZAVERI,T,48.45,48.45,45.97,46.00,1502,0.69,23
540823,VITESSE,Z,16.39,17.20,15.96,17.20,4014,0.68,18
538212,SHARPINV,XT,0.83,0.83,0.83,0.83,82477,0.68,153
524624,GAGAN,X,17.00,17.00,16.75,16.99,4027,0.68,26
507817,WIREFABR,XT,162.60,165.70,161.65,165.65,422,0.68,11
519528,NORBTEAEXP,B,9.21,9.37,8.41,9.37,7347,0.67,50
530495,STRATMONT,X,24.15,25.35,24.15,25.35,2700,0.67,8
530217,SWOEF,XT,7.83,7.83,7.56,7.59,8878,0.67,46
543224,HDFCNIFBAN,B,462.66,463.00,459.12,459.62,146,0.67,26
539506,ADCON,XT,1.57,1.57,1.57,1.57,43096,0.67,107
540259,SHANGAR,X,4.25,4.26,4.02,4.04,16678,0.67,61
890180,AARTIPP,B,314.55,314.55,256.70,299.00,243,0.67,27
543229,SAMRATFORG,XT,302.00,302.00,301.00,302.00,219,0.66,17
530255,KAYPOWR,X,7.65,7.65,7.11,7.20,9179,0.66,30
530405,JINDCAP,X,23.61,24.34,23.00,23.04,2851,0.66,45
526945,TYROON,X,90.00,91.00,88.00,89.95,736,0.65,17
507872,ASHNOOR,XT,39.76,41.00,39.00,39.00,1648,0.65,19
543535,WEWIN,T,81.35,81.35,81.34,81.34,804,0.65,13
543738,DSPBANKETF,B,45.92,45.95,45.39,45.95,1401,0.64,52
543454,MAKEINDIA,B,102.00,102.00,99.93,99.93,644,0.64,128
543930,URAVI,B,249.00,249.00,236.55,236.55,270,0.64,40
540796,RATNABHUMI,T,148.90,148.90,142.00,142.00,448,0.64,10
540190,FRANKLININD,XT,33.90,33.90,33.90,33.90,1898,0.64,39
500422,TRANSCHEM,X,24.94,24.94,23.10,23.80,2701,0.64,56
521178,SRMCL,XT,30.40,30.40,28.90,29.05,2186,0.63,21
526654,THAKDEV,X,138.50,144.00,136.10,136.10,465,0.63,14
522267,VJLAXMIE,X,36.85,37.00,34.00,36.49,1811,0.63,31
523384,MAHAPEXLTD,T,124.00,129.70,123.05,123.50,515,0.63,11
531304,NUTECGLOB,XT,39.00,39.00,37.05,37.05,1673,0.63,7
531260,REFEXRENEW,X,405.00,405.00,388.15,404.00,161,0.63,25
531416,NARPROP,XT,29.61,29.61,29.61,29.61,2141,0.63,13
524400,ISHITADR,XT,72.42,72.42,67.45,69.00,921,0.62,11
543624,MAAGHADV,M,31.24,31.24,31.24,31.24,2000,0.62,1
539469,PANORAMA,XT,230.35,230.35,230.30,230.30,265,0.61,10
542677,MAHESH,X,9.45,9.45,9.45,9.45,6509,0.61,14
524675,KABSON,XT,13.99,13.99,13.25,13.80,4574,0.61,57
519500,BKV,XT,10.28,10.29,9.96,10.00,6164,0.61,51
508954,FINKURVE,X,83.00,85.98,83.00,85.89,712,0.60,21
524768,EMMESSA,X,24.02,26.12,24.02,24.80,2457,0.60,26
526025,GLOBUSCON,XT,16.47,16.47,16.30,16.47,3712,0.60,14
523419,TNTELE,T,7.92,8.58,7.92,7.93,7518,0.60,21
532092,SAGARPROD,XT,2.80,2.93,2.80,2.80,21400,0.60,11
539528,AAYUSH,X,27.59,28.40,26.08,28.40,2147,0.60,27
539798,UMIYA,B,6.30,6.30,5.99,5.99,10027,0.60,20
539206,GVBL,XT,24.00,24.00,23.05,23.45,2601,0.60,24
539043,BKMINDST,Z,0.80,0.80,0.75,0.77,77341,0.60,41
543613,MAFIA,M,15.00,15.00,15.00,15.00,4000,0.60,1
543568,ICICIMOM30,B,23.56,23.56,22.97,22.97,2628,0.60,23
532907,IL&FSENGG,Z,16.00,16.75,15.60,15.82,3711,0.59,31
531931,SAICAPI,XT,123.30,129.65,123.20,129.65,475,0.59,11
532402,USGTECH,X,5.02,5.30,5.02,5.30,11173,0.59,35
531471,DUKEOFS,XT,8.71,8.71,8.27,8.27,7031,0.59,15
531878,ANJANIFIN,X,9.20,9.20,8.47,8.48,6976,0.59,15
511630,SAMBHAAV,T,3.41,3.54,3.35,3.35,17454,0.59,27
521240,SAMBANDAM,X,174.50,186.00,174.50,176.10,325,0.58,13
531509,STEP2COR,X,19.94,19.94,18.10,18.10,3036,0.58,15
530821,SSPDL,X,15.55,15.55,14.62,14.65,3945,0.58,31
526873,RAJGASES,X,11.30,11.39,10.35,10.35,5350,0.58,48
530401,VINYOFL,XT,88.69,88.69,88.69,88.69,651,0.57,44
532895,NAGREEKCAP,T,17.40,17.60,17.40,17.60,3301,0.57,8
539190,DFL,XT,14.78,15.21,13.77,14.83,3828,0.57,48
543935,DSPITETF,B,32.67,33.13,32.55,33.13,1771,0.57,34
543948,DSPPSBKETF,B,48.65,48.72,46.87,46.93,1192,0.57,28
526081,SCAGRO,XT,16.25,16.25,14.73,15.01,3539,0.56,57
524210,PNTKYOR,XT,53.50,53.50,53.48,53.48,1050,0.56,12
503092,PASUSPG,XT,25.45,25.45,25.45,25.45,2229,0.56,3
521206,SAMTEX,X,2.13,2.20,2.05,2.09,26374,0.55,67
509760,MODRNSH,X,23.76,23.90,20.01,22.37,2490,0.55,59
543174,11GPG,B,1.05,1.05,0.94,0.98,57434,0.55,37
532994,ARCHIDPLY,T,68.11,68.17,68.10,68.10,803,0.54,7
539112,SAB,XT,123.00,128.00,123.00,128.00,434,0.54,9
536709,INDRENEW,XT,21.49,21.49,20.68,20.68,2565,0.54,24
535204,MUKTA,X,3.59,3.59,3.47,3.55,15324,0.54,32
511194,ICDSLTD,T,25.80,28.24,25.80,28.03,1963,0.54,27
512565,RTEXPO,XT,48.13,48.13,48.12,48.13,1131,0.54,11
526847,ASHSI,XT,30.20,30.20,28.00,29.05,1828,0.54,47
526481,PHOENXINTL,XT,26.00,26.39,25.11,25.31,2065,0.53,16
530187,ATHARVENT,X,2.40,2.58,2.40,2.58,20559,0.53,18
523373,MINID,XT,18.50,18.90,18.00,18.69,2923,0.53,24
514028,RAJKSYN,X,25.21,26.97,25.00,26.00,2101,0.53,17
538609,GAJANANSEC,XT,34.34,35.02,34.03,34.03,1554,0.53,6
532825,JAGJANANI,X,7.01,7.01,7.01,7.01,7518,0.52,11
540782,SBRANDS,M,17.40,17.40,17.39,17.39,3000,0.52,2
570002,FELDVR,T,6.19,6.42,5.90,6.00,8677,0.52,45
543636,DCI,T,156.00,156.95,146.00,150.25,351,0.52,27
517397,PANELEC,X,32.22,32.22,30.69,30.69,1631,0.52,16
523638,IPRINGLTD,XT,141.30,141.35,141.25,141.25,369,0.52,11
526193,ROYALCU,XT,16.15,16.95,15.35,15.35,3256,0.52,15
531281,MARBLE,XT,15.99,15.99,15.03,15.03,3490,0.52,21
531929,INNOCORP,X,5.12,5.65,5.12,5.44,9792,0.51,29
539480,LICNETFN50,B,217.20,218.23,216.00,218.07,237,0.51,13
541005,KANCOTEA,X,81.00,83.00,76.50,77.90,639,0.50,19
538402,SPS,T,83.80,83.80,79.80,79.80,636,0.50,7
530829,CILSEC,X,26.90,26.90,25.21,25.25,1974,0.50,47
530429,ASHISHPO,X,18.56,20.41,16.82,16.82,2968,0.50,13
521180,SUPERSPIN,B,9.00,9.00,8.21,8.40,6053,0.50,158
504648,BOMBWIR,XT,29.19,29.19,29.19,29.19,1731,0.50,21
530133,AMCOIND,X,60.00,60.00,60.00,60.00,826,0.49,6
531205,TINEAGRO,XT,35.82,35.82,35.82,35.82,1385,0.49,15
538465,AMARSEC,XT,36.00,36.00,32.84,35.96,1428,0.49,21
540923,ASHOKAMET,T,19.21,19.21,18.72,18.72,2647,0.49,15
539410,MUZALI,Z,1.54,1.60,1.53,1.57,31437,0.49,52
543269,ADJIA,MS,31.00,31.00,31.00,31.00,1600,0.49,1
539267,SAMSRITA,X,18.00,18.00,16.80,17.35,2776,0.48,64
540590,RIDDHICORP,T,178.00,190.00,178.00,187.90,267,0.48,13
542682,HARISH,XT,45.50,45.59,45.50,45.59,1057,0.48,8
542627,CHANDNIMACH,XT,18.15,18.15,18.15,18.15,2654,0.48,23
532759,ATLANTA,T,13.55,14.50,13.55,13.85,3466,0.48,34
531127,MENAMANI,XT,6.12,6.12,6.12,6.12,7914,0.48,19
531813,GANGAPA,X,81.52,81.52,75.13,75.61,636,0.48,29
532692,RMCL,Z,2.01,2.01,2.01,2.01,24100,0.48,5
530249,BRIDGESE,XT,11.76,11.90,11.53,11.89,4129,0.48,21
517399,VXLINSTR,XT,6.39,6.39,6.10,6.39,7595,0.48,27
517063,JETKINGQ,X,50.29,50.30,46.55,47.98,994,0.48,13
511611,DCMFINSERV,B,4.35,4.59,4.35,4.46,10650,0.48,41
512553,ZENITHEXPO,T,102.91,107.20,101.00,102.91,455,0.47,11
512393,SHARDUL,X,112.45,112.45,103.55,104.10,448,0.47,14
514045,BSL,T,168.50,169.00,168.50,169.00,281,0.47,7
531497,MADHUCON,T,5.42,5.42,5.32,5.32,8838,0.47,14
538874,NEXUSSURGL,X,11.05,11.33,11.05,11.07,4237,0.47,24
539218,SAUMYA,X,82.50,83.00,77.19,81.97,583,0.47,15
539910,KOCL,XT,2.22,2.22,2.04,2.09,22134,0.46,60
539117,SUJALA,X,19.50,19.50,17.55,17.55,2623,0.46,32
543745,SVS,M,7.70,7.70,7.70,7.70,6000,0.46,1
531779,PADALPO,XT,23.00,23.21,21.50,21.50,2020,0.46,19
512589,SITAENT,XT,24.99,26.00,23.61,23.61,1872,0.46,36
531083,NIHARINF,X,5.67,5.90,5.67,5.90,7700,0.45,15
522235,MINALIND,XT,3.81,3.81,3.81,3.81,12060,0.45,6
890181,SGRLPP,B,370.00,370.00,365.05,365.05,124,0.45,4
536738,STELLAR,M,3.46,4.20,3.46,4.20,12000,0.45,2
532957,GOKAKTEX,XT,44.50,44.50,44.00,44.00,1033,0.45,25
539662,BFLAFL,XT,14.45,14.45,14.17,14.17,3203,0.45,33
542155,DGL,M,3.77,3.94,3.76,3.76,12000,0.45,6
